Id,Requester id,Group,Status,Priority,Via,Created at,Initially assigned at,Assigned at,Solved at,Updated at,CreatedToUpdated_Days,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories,SolvedOnly,CtoIA HOurs,IAtoS Hours,Satisfaction Rating
306599,7.25142E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,23-04-23 23:41,23-04-23 23:41,23-04-23 23:41,22-05-23 6:00,33,113,,0,1,3600,6761,3600,6761,3600,6761,3600,,0,113,0,
300346,7.30332E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,16-04-23 21:51,16-04-23 21:51,16-04-23 21:51,15-05-23 6:00,33,111,,0,1,3600,6651,3600,6651,3600,6651,3600,,0,111,0,
314802,7.30218E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,10-05-23 13:21,10-05-23 13:21,10-05-23 13:21,07-06-23 6:44,40,294,,0,1,8901,17661,8901,17661,8901,17661,8901,,0,295,0,
314894,7.25147E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,06-05-23 17:11,06-05-23 17:11,06-05-23 17:11,04-06-23 6:02,37,202,,0,1,6251,12131,6251,12131,6251,12131,6251,,0,203,0,
313747,1.02101E+13,Endorsements,Closed,Low,Mail,27-04-23 7:00,03-05-23 10:51,03-05-23 10:51,03-05-23 10:51,01-06-23 6:08,35,148,,0,1,4431,8871,4431,8871,4431,8871,4431,,0,148,0,
306628,8.60923E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,24-04-23 12:36,24-04-23 12:36,24-04-23 12:36,23-05-23 6:10,34,126,,0,1,3816,7536,3816,7536,3816,7536,3816,,0,126,0,
306625,9.60007E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,24-04-23 0:48,24-04-23 0:48,24-04-23 0:48,22-05-23 6:00,33,114,,0,1,3600,6828,3600,6828,3600,6828,3600,,0,114,0,
313750,8.46704E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,05-05-23 13:31,05-05-23 13:31,05-05-23 13:31,03-06-23 6:08,37,199,,0,1,6032,11911,6032,11911,6032,11911,6032,,0,199,0,
300321,7.25142E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,16-04-23 20:02,16-04-23 20:02,16-04-23 20:02,15-05-23 6:00,33,109,,0,1,3542,6542,3542,6542,3542,6542,3542,,0,110,0,
305419,7.97687E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,27-04-23 15:13,27-04-23 15:13,27-04-23 15:13,26-05-23 6:09,38,224,,0,1,6854,13453,6854,13453,6854,13453,6854,,0,225,0,
296299,7.23562E+12,Endorsements,Closed,Low,Mail,06-04-23 18:20,06-04-23 19:12,06-04-23 19:12,06-04-23 18:20,05-05-23 6:09,28,0,,0,1,52,0,0,0,0,0,0,,0,1,0,
305417,7.30257E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,23-04-23 23:27,23-04-23 23:27,23-04-23 23:27,22-05-23 6:00,34,136,,0,1,4320,8187,4320,8187,4320,8187,4320,,0,137,0,
301350,7.23543E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,24-04-23 10:53,24-04-23 10:53,24-04-23 10:53,23-05-23 6:11,40,268,,0,1,8033,16073,8033,16073,8033,16073,8033,,0,268,0,
301330,7.64707E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,17-04-23 18:43,17-04-23 18:43,17-04-23 18:43,16-05-23 6:09,33,108,,0,1,3464,6463,3464,6463,3464,6463,3464,,0,108,0,
301328,7.29079E+12,Endorsements,Closed,Low,Mail,13-04-23 7:00,22-04-23 23:12,22-04-23 23:12,22-04-23 23:12,21-05-23 6:00,38,232,,0,1,7200,13932,7200,13932,7200,13932,7200,,0,233,0,
305376,7.30263E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,23-04-23 23:24,23-04-23 23:24,23-04-23 23:24,22-05-23 6:00,34,136,,0,1,4320,8184,4320,8184,4320,8184,4320,,0,137,0,
305414,7.23465E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,24-04-23 10:36,24-04-23 10:36,24-04-23 10:36,23-05-23 6:10,35,148,,0,1,4417,8856,4417,8856,4417,8856,4417,,0,148,0,
300363,7.3023E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,17-04-23 13:13,17-04-23 13:13,17-04-23 13:13,16-05-23 6:09,34,126,,0,1,3853,7573,3853,7573,3853,7573,3853,,0,127,0,
300306,7.27758E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,16-04-23 19:55,16-04-23 19:55,16-04-23 19:55,15-05-23 6:00,33,109,,0,1,3535,6535,3535,6535,3535,6535,3535,,0,109,0,
300332,9.07997E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,21-04-23 15:34,25-04-23 17:36,21-04-23 15:34,20-05-23 6:10,38,225,,0,1,9876,13474,6875,13474,6875,13474,6875,,0,225,0,
300331,8.60923E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,16-04-23 19:09,16-04-23 19:09,16-04-23 19:09,15-05-23 6:00,33,108,,0,1,3490,6489,3490,6489,3490,6489,3490,,0,109,0,
300323,6.72163E+12,Endorsements,Closed,Low,Mail,12-04-23 7:00,19-04-23 22:32,19-04-23 22:32,19-04-23 22:32,18-05-23 6:08,36,184,,0,1,5760,11012,5760,11012,5760,11012,5760,,0,184,0,
293250,7.27393E+12,Endorsements,Closed,Low,Mail,04-04-23 7:02,08-04-23 7:52,08-04-23 7:52,08-04-23 7:52,07-05-23 6:00,33,97,,0,1,2880,5811,2880,5811,2880,5811,2880,,0,97,0,
314818,7.66701E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,08-05-23 12:55,08-05-23 12:55,08-05-23 12:55,06-06-23 6:11,39,246,,0,1,7435,14755,7435,14755,7435,14755,7435,,0,246,0,
319138,8.40429E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,17-05-23 16:09,17-05-23 16:09,17-05-23 16:09,07-06-23 6:43,34,321,,0,1,9789,19269,9789,19269,9789,19269,9789,,0,322,0,
315734,7.30321E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,06-05-23 21:41,06-05-23 21:41,06-05-23 21:41,04-06-23 6:02,36,183,,0,1,5760,10961,5760,10961,5760,10961,5760,,0,183,0,
315711,7.30228E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,04-05-23 9:43,04-05-23 9:43,04-05-23 9:43,02-06-23 6:09,34,123,,0,1,3643,7363,3643,7363,3643,7363,3643,,0,123,0,
303602,7.25141E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,23-04-23 21:28,23-04-23 21:28,23-04-23 21:28,22-05-23 6:00,37,206,,0,1,6480,12388,6480,12388,6480,12388,6480,,0,207,0,
317021,7.30212E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,09-05-23 14:59,09-05-23 14:59,09-05-23 14:59,07-06-23 6:09,36,176,,0,1,5400,10559,5400,10559,5400,10559,5400,,0,176,0,
317018,7.98238E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,12-05-23 11:43,12-05-23 11:43,12-05-23 11:43,07-06-23 6:43,36,245,,0,1,7363,14683,7363,14683,7363,14683,7363,,0,245,0,
303594,7.25146E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,24-04-23 12:26,24-04-23 12:26,24-04-23 12:26,23-05-23 6:10,38,221,,0,1,6687,13286,6687,13286,6687,13286,6687,,0,222,0,
303596,7.30311E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,19-04-23 11:27,19-04-23 11:27,19-04-23 11:27,18-05-23 6:08,33,100,,0,1,3028,6027,3028,6027,3028,6027,3028,,0,101,0,
316985,7.24069E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,08-05-23 10:29,08-05-23 10:29,08-05-23 10:29,06-06-23 6:11,35,147,,0,1,4410,8849,4410,8849,4410,8849,4410,,0,148,0,
316973,7.98205E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,08-05-23 16:06,08-05-23 16:06,08-05-23 16:06,06-06-23 6:11,35,153,,0,1,4747,9187,4747,9187,4747,9187,4747,,0,154,0,
315739,7.24339E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,03-05-23 10:56,03-05-23 10:56,03-05-23 10:56,01-06-23 6:07,33,100,,0,1,2997,5997,2997,5997,2997,5997,2997,,0,100,0,
315738,9.50764E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,06-05-23 21:14,06-05-23 21:14,06-05-23 21:14,04-06-23 6:02,36,182,,0,1,5760,10934,5760,10934,5760,10934,5760,,0,183,0,
315703,7.30252E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,03-05-23 9:44,03-05-23 9:44,03-05-23 9:44,01-06-23 6:07,33,99,,0,1,2924,5924,2924,5924,2924,5924,2924,,0,99,0,
317031,1.01773E+13,Endorsements,Closed,Low,Mail,02-05-23 7:00,09-05-23 16:58,09-05-23 16:58,09-05-23 16:58,07-06-23 6:09,36,178,,0,1,5518,10678,5518,10678,5518,10678,5518,,0,178,0,
302572,7.3446E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,19-04-23 16:11,19-04-23 16:11,19-04-23 16:11,18-05-23 6:08,34,129,,0,1,4031,7751,4031,7751,4031,7751,4031,,0,130,0,
316557,8.62743E+12,Endorsements,Closed,Low,Mail,01-05-23 7:00,12-05-23 11:14,12-05-23 11:14,12-05-23 11:14,07-06-23 6:44,37,268,,0,1,8055,16094,8055,16094,8055,16094,8055,,0,269,0,
293170,7.29077E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,10-04-23 10:45,18-04-23 15:18,10-04-23 10:45,09-05-23 6:09,35,148,,0,1,10458,8865,4425,8865,4425,8865,4425,,0,148,0,
303631,7.30568E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,26-04-23 15:22,09-05-23 16:58,26-04-23 15:22,25-05-23 6:10,40,272,,0,1,17758,16342,8302,16342,8302,16342,8302,,0,273,0,
303632,9.60007E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,19-04-23 10:53,19-04-23 10:53,19-04-23 10:53,18-05-23 6:08,33,100,,0,1,2993,5993,2993,5993,2993,5993,2993,,0,100,0,
303633,7.30248E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,19-04-23 18:12,19-04-23 18:12,19-04-23 18:12,18-05-23 6:08,33,107,,0,1,3432,6432,3432,6432,3432,6432,3432,,0,108,0,
303629,8.22149E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,23-04-23 23:02,23-04-23 23:02,23-04-23 23:02,22-05-23 6:00,37,208,,0,1,6480,12482,6480,12482,6480,12482,6480,,0,209,0,
315732,7.30675E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,06-05-23 18:11,06-05-23 18:11,06-05-23 18:11,04-06-23 6:02,36,179,,0,1,5591,10751,5591,10751,5591,10751,5591,,0,180,0,
303567,8.95494E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,24-04-23 12:23,24-04-23 12:23,24-04-23 12:23,23-05-23 6:10,38,221,,0,1,6683,13283,6683,13283,6683,13283,6683,,0,222,0,
309839,6.72163E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,26-04-23 11:36,26-04-23 11:36,26-04-23 11:36,25-05-23 6:09,33,101,,0,1,3037,6037,3037,6037,3037,6037,3037,,0,101,0,
320362,9.55402E+12,Endorsements,Closed,Low,Mail,05-05-23 7:00,10-05-23 11:53,10-05-23 11:53,10-05-23 11:53,07-06-23 6:42,33,125,,0,1,3774,7493,3774,7493,3774,7493,3774,,0,125,0,
320341,7.53454E+12,Endorsements,Closed,Low,Mail,05-05-23 7:00,12-05-23 12:53,18-05-23 17:59,12-05-23 12:53,07-06-23 6:42,33,174,,0,1,9900,10433,5273,10433,5273,10433,5273,,0,174,0,
320372,7.30282E+12,Endorsements,Closed,Low,Mail,05-05-23 7:00,12-05-23 12:44,21-05-23 18:27,12-05-23 12:44,07-06-23 6:42,33,174,,0,1,11547,10425,5265,10425,5265,10425,5265,,0,174,0,
320370,7.29079E+12,Endorsements,Closed,Low,Mail,05-05-23 7:00,12-05-23 12:48,17-05-23 15:35,12-05-23 12:48,07-06-23 6:42,33,174,,0,1,9036,10428,5269,10428,5269,10428,5269,,0,174,0,
293189,7.30681E+12,Endorsements,Closed,Low,Mail,04-04-23 7:00,08-04-23 8:23,08-04-23 8:23,08-04-23 8:23,07-05-23 6:00,33,97,,0,1,2880,5843,2880,5843,2880,5843,2880,,0,98,0,
303603,8.60923E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,21-04-23 16:35,21-04-23 16:35,21-04-23 16:35,20-05-23 6:09,35,154,,0,1,6480,9215,4775,9215,4775,9215,4775,,0,154,0,
316239,8.89362E+12,Endorsements,Closed,Low,Mail,30-04-23 7:00,04-05-23 11:01,04-05-23 11:01,04-05-23 11:01,02-06-23 6:09,33,100,,0,1,3002,6001,3002,6001,3002,6001,3002,,0,101,0,
315729,7.2623E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,06-05-23 19:51,06-05-23 19:51,06-05-23 19:51,04-06-23 6:02,36,181,,0,1,5691,10851,5691,10851,5691,10851,5691,,0,181,0,
315722,7.27454E+12,Endorsements,Closed,Low,Mail,29-04-23 7:00,03-05-23 17:08,03-05-23 17:08,03-05-23 17:08,01-06-23 6:07,33,106,,0,1,3368,6368,3368,6368,3368,6368,3368,,0,107,0,
321413,7.25142E+12,Endorsements,Closed,Low,Mail,06-05-23 7:00,22-05-23 11:11,22-05-23 11:11,22-05-23 11:11,11-06-23 11:34,36,388,,0,1,11291,23291,11291,23291,11291,23291,11291,,0,389,0,
316991,9.70151E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,11-05-23 16:59,11-05-23 16:59,11-05-23 16:59,07-06-23 6:44,36,226,,0,1,6960,13559,6960,13559,6960,13559,6960,,0,226,0,
338671,9.22678E+12,Endorsements,Closed,Low,Mail,26-05-23 7:00,29-05-23 12:02,29-05-23 12:02,29-05-23 12:02,18-06-23 12:33,23,77,,0,1,2343,4622,2343,4622,2343,4622,2343,,0,78,0,
311632,6.72163E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,08-05-23 12:37,08-05-23 12:37,08-05-23 12:37,06-06-23 6:11,42,318,,0,1,9578,19057,9578,19057,9578,19057,9578,,0,318,0,
309800,7.24069E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,26-04-23 16:41,09-05-23 16:55,26-04-23 16:41,25-05-23 6:09,33,106,,0,1,12715,6341,3341,6341,3341,6341,3341,,0,106,0,
311636,7.30306E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,29-04-23 17:50,29-04-23 17:50,29-04-23 17:50,28-05-23 6:01,33,107,,0,1,3411,6411,3411,6411,3411,6411,3411,,0,107,0,
319251,7.30263E+12,Endorsements,Closed,Low,Mail,04-05-23 7:02,12-05-23 12:30,12-05-23 12:30,12-05-23 12:30,07-06-23 6:43,34,197,,0,1,5970,11848,5970,11848,5970,11848,5970,,0,198,0,
319187,7.303E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,17-05-23 16:31,17-05-23 16:31,17-05-23 16:31,07-06-23 6:43,34,322,,0,1,9812,19291,9812,19291,9812,19291,9812,,0,322,0,
319186,8.17612E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,17-05-23 16:00,17-05-23 16:00,17-05-23 16:00,07-06-23 6:43,34,321,,0,1,9780,19260,9780,19260,9780,19260,9780,,0,321,0,
319183,7.22439E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,10-05-23 21:01,10-05-23 21:01,10-05-23 21:01,07-06-23 6:43,34,158,,0,1,5040,9481,5040,9481,5040,9481,5040,,0,159,0,
319204,8.60993E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,12-05-23 12:39,12-05-23 12:39,12-05-23 12:39,07-06-23 6:43,34,198,,0,1,5980,11859,5980,11859,5980,11859,5980,,0,198,0,
319161,1.05651E+13,Endorsements,Closed,Low,Mail,04-05-23 7:00,09-05-23 17:03,09-05-23 17:03,09-05-23 17:03,07-06-23 6:09,34,130,,0,1,4084,7803,4084,7803,4084,7803,4084,,0,131,0,
338677,1.02675E+13,Endorsements,Closed,Low,Mail,26-05-23 7:00,28-05-23 13:01,28-05-23 13:01,28-05-23 13:01,17-06-23 13:34,22,54,,0,1,1682,3241,1682,3241,1682,3241,1682,,0,55,0,
319246,8.39294E+12,Endorsements,Closed,Low,Mail,04-05-23 7:02,17-05-23 16:17,17-05-23 16:17,17-05-23 16:17,07-06-23 6:43,34,321,,0,1,9798,19276,9798,19276,9798,19276,9798,,0,322,0,
319224,7.30286E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,16-05-23 18:30,16-05-23 18:30,16-05-23 18:30,07-06-23 6:43,34,300,,0,1,9210,17970,9210,17970,9210,17970,9210,,0,300,0,
319221,1.02531E+13,Endorsements,Closed,Low,Mail,04-05-23 7:00,12-05-23 13:00,15-05-23 16:42,12-05-23 13:00,07-06-23 6:43,34,198,,0,1,8383,11880,6000,11880,6000,11880,6000,,0,198,0,
319211,7.29078E+12,Endorsements,Closed,Low,Mail,04-05-23 7:00,08-05-23 12:20,08-05-23 12:20,08-05-23 12:20,06-06-23 6:11,33,101,,0,1,3081,6080,3081,6080,3081,6080,3081,,0,102,0,
338794,6.72163E+12,Endorsements,Closed,Low,Mail,26-05-23 7:02,29-05-23 15:29,29-05-23 15:29,29-05-23 15:29,18-06-23 15:36,23,80,,0,1,2550,4828,2550,4828,2550,4828,2550,,0,81,0,
338751,7.30932E+12,Endorsements,Closed,Low,Mail,26-05-23 7:01,27-05-23 9:36,27-05-23 9:36,27-05-23 9:36,16-06-23 10:33,21,27,,0,1,756,1594,756,1594,756,1594,756,,0,27,0,
338679,7.30232E+12,Endorsements,Closed,Low,Mail,26-05-23 7:00,29-05-23 10:52,29-05-23 10:52,29-05-23 10:52,18-06-23 11:33,23,76,,0,1,2272,4552,2272,4552,2272,4552,2272,,0,76,0,
338680,7.3035E+12,Endorsements,Closed,Low,Mail,26-05-23 7:00,29-05-23 10:02,29-05-23 10:02,29-05-23 10:02,18-06-23 10:33,23,75,,0,1,2222,4502,2222,4502,2222,4502,2222,,0,76,0,
317029,7.30214E+12,Endorsements,Closed,Low,Mail,02-05-23 7:00,08-05-23 14:40,08-05-23 14:40,08-05-23 14:40,06-06-23 6:11,35,152,,0,1,4660,9100,4660,9100,4660,9100,4660,,0,152,0,
303638,9.22162E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,24-04-23 0:45,24-04-23 0:45,24-04-23 0:45,22-05-23 6:00,37,210,,0,1,6480,12585,6480,12585,6480,12585,6480,,0,210,0,
303643,7.22468E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,19-04-23 17:46,19-04-23 17:46,19-04-23 17:46,18-05-23 6:08,33,107,,0,1,3406,6406,3406,6406,3406,6406,3406,,0,107,0,
303642,7.29365E+12,Endorsements,Closed,Low,Mail,15-04-23 7:00,03-05-23 10:07,03-05-23 10:07,03-05-23 10:07,01-06-23 6:08,47,435,,0,1,13027,26107,13027,26107,13027,26107,13027,,0,436,0,
316254,7.30558E+12,Endorsements,Closed,Low,Mail,30-04-23 7:00,11-05-23 16:02,11-05-23 16:02,11-05-23 16:02,07-06-23 6:44,38,273,,0,1,8343,16383,8343,16383,8343,16383,8343,,0,274,0,
338701,7.30267E+12,Endorsements,Closed,Low,Mail,26-05-23 7:00,29-05-23 10:47,29-05-23 10:47,29-05-23 10:47,18-06-23 11:33,23,76,,0,1,2268,4547,2268,4547,2268,4547,2268,,0,76,0,
338695,1.01479E+13,Endorsements,Closed,Low,Mail,26-05-23 7:00,29-05-23 11:26,29-05-23 11:26,29-05-23 11:26,18-06-23 11:33,23,76,,0,1,2307,4586,2307,4586,2307,4586,2307,,0,77,0,
338688,9.03204E+12,Endorsements,Closed,Low,Mail,26-05-23 7:00,29-05-23 8:50,29-05-23 8:50,29-05-23 8:50,18-06-23 9:33,23,74,,0,1,2160,4430,2160,4430,2160,4430,2160,,0,74,0,
338710,7.30345E+12,Endorsements,Closed,Low,Mail,26-05-23 7:00,29-05-23 16:10,29-05-23 16:10,29-05-23 16:10,18-06-23 16:35,23,81,,0,1,2591,4870,2591,4870,2591,4870,2591,,0,82,0,
338739,7.30568E+12,Endorsements,Closed,Low,Mail,26-05-23 7:01,29-05-23 12:06,29-05-23 12:06,29-05-23 12:06,18-06-23 12:33,23,77,,0,1,2347,4625,2347,4625,2347,4625,2347,,0,78,0,
338719,7.30253E+12,Endorsements,Closed,Low,Mail,26-05-23 7:01,27-05-23 9:25,27-05-23 9:25,27-05-23 9:25,16-06-23 9:32,21,26,,0,1,746,1584,746,1584,746,1584,746,,0,27,0,
291712,9.33185E+12,Endorsements,Closed,Low,Mail,02-04-23 7:00,06-04-23 19:21,07-04-23 12:45,06-04-23 19:21,05-05-23 6:08,33,108,,0,1,3825,6501,3501,6501,3501,6501,3501,,0,109,0,
338722,7.30214E+12,Endorsements,Closed,Low,Mail,26-05-23 7:01,28-05-23 13:05,28-05-23 13:05,28-05-23 13:05,17-06-23 13:34,22,54,,0,1,1686,3244,1686,3244,1686,3244,1686,,0,55,0,
309802,9.06814E+12,Endorsements,Closed,Low,Mail,22-04-23 7:00,28-04-23 14:41,28-04-23 18:04,28-04-23 14:41,27-05-23 6:08,35,152,,0,1,4864,9101,4662,9101,4662,9101,4662,,0,152,0,
319253,7.22391E+12,Endorsements,Closed,Low,Mail,04-05-23 7:02,10-05-23 21:05,10-05-23 21:05,10-05-23 21:05,07-06-23 6:43,34,158,,0,1,5040,9483,5040,9483,5040,9483,5040,,0,159,0,
299203,7.30253E+12,Endorsements,Closed,Low,Mail,11-04-23 7:02,16-04-23 20:03,16-04-23 20:03,16-04-23 20:03,15-05-23 6:00,34,133,,0,1,4264,7982,4264,7982,4264,7982,4264,,0,134,0,
299199,7.30498E+12,Endorsements,Closed,Low,Mail,11-04-23 7:01,16-04-23 16:10,16-04-23 16:10,16-04-23 16:10,15-05-23 6:00,34,129,,0,1,4030,7748,4030,7748,4030,7748,4030,,0,130,0,
299201,7.2623E+12,Endorsements,Closed,Low,Mail,11-04-23 7:01,16-04-23 16:38,16-04-23 16:38,16-04-23 16:38,15-05-23 6:00,34,130,,0,1,4058,7776,4058,7776,4058,7776,4058,,0,130,0,
295392,7.30345E+12,Endorsements,Closed,Low,Mail,06-04-23 7:00,10-04-23 11:35,24-04-23 13:20,10-04-23 11:35,09-05-23 6:08,33,101,,0,1,13220,6036,3036,6036,3036,6036,3036,,0,101,0,
305402,7.99807E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,23-04-23 23:01,23-04-23 23:01,23-04-23 23:01,22-05-23 6:00,34,136,,0,1,4320,8162,4320,8162,4320,8162,4320,,0,137,0,
297246,7.30252E+12,Endorsements,Closed,Low,Mail,08-04-23 7:00,14-04-23 12:02,14-04-23 12:02,14-04-23 12:02,13-05-23 6:07,35,149,,0,1,4503,8943,4503,8943,4503,8943,4503,,0,150,0,
314843,7.3036E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,03-05-23 20:19,03-05-23 20:19,03-05-23 20:19,01-06-23 6:08,34,133,,0,1,4280,7999,4280,7999,4280,7999,4280,,0,134,0,
305403,8.22184E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,24-04-23 12:08,24-04-23 12:08,24-04-23 12:08,23-05-23 6:10,35,149,,0,1,4509,8948,4509,8948,4509,8948,4509,,0,150,0,
314856,7.30228E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,09-05-23 16:47,09-05-23 16:47,09-05-23 16:47,07-06-23 6:09,40,274,,0,1,8387,16427,8387,16427,8387,16427,8387,,0,274,0,
293233,7.29146E+12,Endorsements,Closed,Low,Mail,04-04-23 7:01,10-04-23 10:54,18-04-23 15:23,10-04-23 10:54,09-05-23 6:09,35,148,,0,1,10463,8872,4434,8872,4434,8872,4434,,0,148,0,
330220,7.30258E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,19-05-23 13:21,19-05-23 13:21,19-05-23 13:21,08-06-23 13:36,22,54,,0,1,1702,3261,1702,3261,1702,3261,1702,,0,55,0,
330307,7.30214E+12,Endorsements,Closed,Low,Mail,17-05-23 7:01,22-05-23 12:58,22-05-23 12:58,22-05-23 12:58,11-06-23 13:35,25,126,,0,1,3838,7557,3838,7557,3838,7557,3838,,0,126,0,
330274,8.22149E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,22-05-23 10:20,22-05-23 10:20,22-05-23 10:20,11-06-23 10:32,25,123,,0,1,3501,7400,3501,7400,3501,7400,3501,,0,124,0,
330239,7.40552E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,25-05-23 17:43,25-05-23 17:43,25-05-23 17:43,14-06-23 18:37,28,203,,0,1,6284,12164,6284,12164,6284,12164,6284,,0,203,0,
330224,7.30274E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,17-05-23 19:26,17-05-23 19:26,17-05-23 19:26,07-06-23 3:36,21,12,,0,1,627,746,627,746,627,746,627,,0,13,0,
330221,7.53454E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,18-05-23 10:50,18-05-23 10:50,18-05-23 10:50,07-06-23 11:34,21,28,,0,1,831,1670,831,1670,831,1670,831,,0,28,0,
330246,7.25839E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,19-05-23 13:24,19-05-23 13:24,19-05-23 13:24,08-06-23 13:36,22,54,,0,1,1704,3264,1704,3264,1704,3264,1704,,0,55,0,
330331,9.92327E+12,Endorsements,Closed,Low,Mail,17-05-23 7:02,19-05-23 15:32,19-05-23 15:32,19-05-23 15:32,08-06-23 16:35,22,57,,0,1,1833,3390,1833,3390,1833,3390,1833,,0,57,0,
307783,7.30232E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,24-04-23 13:03,24-04-23 13:03,24-04-23 13:03,23-05-23 6:10,33,102,,0,1,3124,6123,3124,6123,3124,6123,3124,,0,103,0,
307756,7.30212E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,24-04-23 12:38,24-04-23 12:38,24-04-23 12:38,23-05-23 6:10,33,102,,0,1,3099,6098,3099,6098,3099,6098,3099,,0,102,0,
312640,7.30345E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,04-05-23 21:56,04-05-23 21:56,04-05-23 21:56,02-06-23 6:09,37,207,,0,1,6480,12416,6480,12416,6480,12416,6480,,0,207,0,
330192,7.31179E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,25-05-23 17:59,25-05-23 17:59,25-05-23 17:59,14-06-23 18:37,28,203,,0,1,6299,12179,6299,12179,6299,12179,6299,,0,203,0,
330268,7.22381E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,22-05-23 16:26,22-05-23 16:26,22-05-23 16:26,11-06-23 16:36,25,129,,0,1,4046,7766,4046,7766,4046,7766,4046,,0,130,0,
330265,7.23462E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,22-05-23 10:28,22-05-23 10:28,22-05-23 10:28,11-06-23 10:32,25,123,,0,1,3509,7408,3509,7408,3509,7408,3509,,0,124,0,
330242,7.29076E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,25-05-23 17:51,25-05-23 17:51,25-05-23 17:51,14-06-23 18:37,28,203,,0,1,6291,12171,6291,12171,6291,12171,6291,,0,203,0,
